Account ID,Client id,Branch Name,Product Id,Loan Amount,Funded Amount,Funded Amount Inv,Disbursement Date,Loan Status,Repayment Type,Center Id,BranchID
ACC000617,889,Mathura,JLG30K,4743,12323,6487,2019-07-02 00:00:00,Paid Off,Monthly EMI,910182,Mathura-910182
ACC000618,861,Mangaldoi,JLG30K,18314,11116,8769,2023-10-10 00:00:00,Active,Monthly EMI,570241,Mangaldoi-570241
ACC000619,906,DHURI,JLG35K,18540,32134,5811,2021-02-08 00:00:00,Active,Quarterly EMI,1030063,DHURI-1030063
ACC000620,167,Mathura,JLG30K,7607,23467,21351,2018-07-04 00:00:00,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC000621,16,MUKTSAR,JLG35K,12220,13098,4073,2017-10-23 00:00:00,Active,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000622,215,MUKTSAR,JLG35K,34832,45691,42588,2022-05-16 00:00:00,Fully Paid,Monthly EMI,1110166,MUKTSAR-1110166
ACC000623,239,PAOTA,JLG30K,12114,28614,14427,2020-08-02 00:00:00,Paid Off,Monthly EMI,90149,PAOTA-90149
ACC000624,935,DHURI,JLG35K,28945,46367,28136,2017-11-14 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC000625,997,AGRA,JLG30K,44781,47034,13431,2017-06-09 00:00:00,Paid Off,Monthly EMI,140056,AGRA-140056
ACC000626,644,DURGAPUR,JLG30K,12326,5964,23224,2016-09-05 00:00:00,Paid Off,Monthly EMI,700013,DURGAPUR-700013
ACC000627,717,MAWANA,JLG35K,47839,19338,13794,2016-12-23 00:00:00,Fully Paid,Quarterly EMI,800018,MAWANA-800018
ACC000628,974,PATIALA,JLG30K,41137,12643,7243,2020-07-01 00:00:00,Fully Paid,Quarterly EMI,100186,PATIALA-100186
ACC000629,467,DHURI,JLG30K,20506,47866,33448,2017-12-08 00:00:00,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC000630,169,PALWAL,JLG35K,46690,5170,8149,2017-09-30 00:00:00,Fully Paid,Monthly EMI,20242,PALWAL-20242
ACC000631,354,SIRSA,JLG30K,28650,34816,14575,2021-06-24 00:00:00,Paid Off,Quarterly EMI,730084,SIRSA-730084
ACC000632,131,BULANDSHAHR,JLG30K,20455,21412,14351,2023-04-04 00:00:00,Default,Monthly EMI,10068,BULANDSHAHR-10068
ACC000633,576,DHURI,JLG30K,15340,18492,13939,2020-12-16 00:00:00,Default,Quarterly EMI,1030063,DHURI-1030063
ACC000634,262,RAIPUR,JLG30K,12506,14833,2969,2020-11-30 00:00:00,Paid Off,Monthly EMI,230415,RAIPUR-230415
ACC000635,791,Mathura,JLG30K,33082,19024,39909,2022-07-30 00:00:00,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC000636,972,MUKTSAR,JLG50K,19743,4503,9567,2015-10-07 00:00:00,Fully Paid,Monthly EMI,1110166,MUKTSAR-1110166
ACC000637,646,PATIALA,JLG30K,16551,12932,7915,2023-03-20 00:00:00,Active,Quarterly EMI,100186,PATIALA-100186
ACC000638,867,Mathura,JLG35K,49659,43579,26387,2015-01-22 00:00:00,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC000639,730,MUKTSAR,JLG30K,19853,14111,26843,2023-04-23 00:00:00,Default,Monthly EMI,1110166,MUKTSAR-1110166
ACC000640,361,DURGAPUR,JLG44K,48354,25235,2645,2023-05-31 00:00:00,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC000641,872,TEZPUR,JLG30K,10895,27110,22356,2023-09-01 00:00:00,Fully Paid,Monthly EMI,680026,TEZPUR-680026
ACC000642,160,BULANDSHAHR,JLG30K,32002,24052,44457,2018-04-12 00:00:00,Paid Off,Quarterly EMI,10068,BULANDSHAHR-10068
ACC000643,382,DURGAPUR,JLG30K,12043,47131,12400,2019-10-04 00:00:00,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC000644,142,JALANDHAR,JLG46K,45360,19109,1874,2019-12-29 00:00:00,Paid Off,Quarterly EMI,160051,JALANDHAR-160051
ACC000645,420,NEEM KA THANA,JLG35K,43540,23834,3051,2016-09-28 00:00:00,Paid Off,Quarterly EMI,80001,NEEM KA THANA-80001
ACC000646,55,MAWANA,JLG30K,29220,30806,17379,2023-03-17 00:00:00,Fully Paid,Monthly EMI,800018,MAWANA-800018
ACC000647,269,KARNAL,JLG41K,9430,34848,24132,2021-01-25 00:00:00,Fully Paid,Quarterly EMI,50678,KARNAL-50678
ACC000648,336,BUXAR,JLG35K,9858,47715,17385,2019-12-16 00:00:00,Fully Paid,Quarterly EMI,710002,BUXAR-710002
ACC000649,944,MAWANA,JLG30K,24437,45266,27021,2023-11-20 00:00:00,Fully Paid,Quarterly EMI,800018,MAWANA-800018
ACC000650,23,Mangaldoi,JLG30K,22535,44448,30745,2018-01-23 00:00:00,Fully Paid,Quarterly EMI,570241,Mangaldoi-570241
ACC000651,55,SANGRUR,JLG35K,4017,4377,32253,2019-01-17 00:00:00,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC000652,737,SANGRUR,JLG35K,40870,26102,32074,2023-01-23 00:00:00,Paid Off,Quarterly EMI,110159,SANGRUR-110159
ACC000653,529,SANGRUR,JLG30K,3228,5793,8275,2023-03-29 00:00:00,Paid Off,Monthly EMI,110159,SANGRUR-110159
ACC000654,837,MAWANA,JLG30K,40684,31783,35788,2023-05-20 00:00:00,Fully Paid,Quarterly EMI,800018,MAWANA-800018
ACC000655,509,PAOTA,JLG30K,29752,16215,16482,2015-07-08 00:00:00,Paid Off,Quarterly EMI,90149,PAOTA-90149
ACC000656,856,BEHROR,JLG46K,6649,30883,8834,2015-09-04 00:00:00,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC000657,792,BULANDSHAHR,JLG35K,11515,3747,10578,2022-01-03 00:00:00,Fully Paid,Monthly EMI,10068,BULANDSHAHR-10068
ACC000658,755,SANGRUR,JLG35K,48763,10318,38882,2019-11-13 00:00:00,Active,Quarterly EMI,110159,SANGRUR-110159
ACC000659,925,DHURI,JLG30K,45951,26493,22075,2023-05-07 00:00:00,Default,Quarterly EMI,1030063,DHURI-1030063
ACC000660,493,DURGAPUR,JLG30K,20374,48637,27986,2016-02-01 00:00:00,Paid Off,Quarterly EMI,700013,DURGAPUR-700013
ACC000661,197,FATEHGARH SAHIB,JLG35K,6026,46553,8046,2015-12-26 00:00:00,Default,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC000662,536,FATEHGARH SAHIB,JLG30K,36027,49616,5715,2015-11-18 00:00:00,Paid Off,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC000663,670,MUKTSAR,JLG30K,5448,39181,26857,2018-07-10 00:00:00,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
ACC000664,683,Mathura,JLG35K,24044,3159,9087,2016-02-27 00:00:00,Fully Paid,Quarterly EMI,910182,Mathura-910182
ACC000665,230,Mathura,JLG30K,22718,11833,35290,2020-02-01 00:00:00,Fully Paid,Quarterly EMI,910182,Mathura-910182
ACC000666,858,PATIALA,JLG30K,2498,33243,36620,2015-05-21 00:00:00,Paid Off,Quarterly EMI,100186,PATIALA-100186
ACC000667,344,SANGRUR,JLG35K,13872,24780,39338,2020-07-04 00:00:00,Paid Off,Monthly EMI,110159,SANGRUR-110159
ACC000668,772,TEZPUR,JLG30K,37677,34011,26669,2022-03-24 00:00:00,Fully Paid,Quarterly EMI,680026,TEZPUR-680026
ACC000669,129,MADHUBANI,JLG35K,40844,21398,20180,2018-11-04 00:00:00,Paid Off,Quarterly EMI,1140044,MADHUBANI-1140044
ACC000670,310,DHURI,JLG35K,46243,19228,30199,2023-03-04 00:00:00,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC000671,805,CHHATA,JLG50K,2861,36519,41499,2021-10-19 00:00:00,Fully Paid,Quarterly EMI,910020,CHHATA-910020
ACC000672,948,FATEHGARH SAHIB,JLG44K,43395,8294,41542,2019-10-01 00:00:00,Paid Off,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC000673,559,DHURI,JLG35K,35462,32663,11382,2016-05-31 00:00:00,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC000674,152,JORHAT,JLG30K,43846,48875,6769,2021-02-18 00:00:00,Fully Paid,Monthly EMI,850152,JORHAT-850152
ACC000675,455,MUKTSAR,JLG30K,40289,9886,44800,2023-01-17 00:00:00,Active,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000676,619,DURGAPUR,JLG30K,5029,2275,40505,2023-03-24 00:00:00,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC000677,818,DHURI,JLG44K,27953,32320,24921,2020-05-29 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC000678,49,KAROND,JLG35K,13219,25645,1704,2015-11-20 00:00:00,Fully Paid,Monthly EMI,1320004,KAROND-1320004
ACC000679,195,BEHROR,JLG30K,5257,43277,7793,2015-01-29 00:00:00,Active,Quarterly EMI,30179,BEHROR-30179
ACC000680,909,Mathura,JLG35,43527,42261,13874,2019-05-28 00:00:00,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC000681,141,BEHROR,JLG30K,23698,6643,28563,2018-05-09 00:00:00,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC000682,640,BEHROR,JLG35K,40242,4530,38415,2015-11-29 00:00:00,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC000683,841,BEHROR,JLG30K,16062,14295,31557,2021-09-08 00:00:00,Paid Off,Monthly EMI,30179,BEHROR-30179
ACC000684,566,JALANDHAR,JLG30K,31927,45618,43336,2017-02-14 00:00:00,Active,Quarterly EMI,160051,JALANDHAR-160051
ACC000685,588,DURGAPUR,JLG30K,25296,40713,27307,2020-07-14 00:00:00,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC000686,664,MAWANA,JLG30K,34370,22276,3319,2022-12-19 00:00:00,Fully Paid,Quarterly EMI,800018,MAWANA-800018
ACC000687,626,AGRA,JLG46K,22533,37963,39402,2020-11-20 00:00:00,Paid Off,Monthly EMI,140056,AGRA-140056
ACC000688,497,PATIALA,JLG35K,38594,39693,22199,2021-05-02 00:00:00,Paid Off,Monthly EMI,100186,PATIALA-100186
ACC000689,889,SIRSA,JLG46K,47332,27633,16850,2017-08-15 00:00:00,Default,Monthly EMI,730084,SIRSA-730084
ACC000690,422,DURGAPUR,JLG35K,7710,38672,34173,2017-03-18 00:00:00,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC000691,485,KURUKSHETRA,JLG30K,45850,37153,1510,2020-02-10 00:00:00,Fully Paid,Quarterly EMI,70364,KURUKSHETRA-70364
ACC000692,944,DHURI,JLG35K,46400,19918,29109,2022-08-31 00:00:00,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC000693,288,ASANSOL,JLG30K,2971,30174,6889,2022-10-26 00:00:00,Paid Off,Monthly EMI,690076,ASANSOL-690076
ACC000694,242,MAWANA,JLG50K,47279,5286,17407,2017-08-14 00:00:00,Fully Paid,Quarterly EMI,800018,MAWANA-800018
ACC000695,111,MUKTSAR,JLG39K,29173,37504,8223,2015-05-13 00:00:00,Paid Off,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000696,784,DURGAPUR,JLG30K,22308,45376,28642,2021-08-14 00:00:00,Active,Monthly EMI,700013,DURGAPUR-700013
ACC000697,436,Mangaldoi,JLG30K,15113,30295,37263,2022-12-09 00:00:00,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC000698,615,MUKTSAR,JLG45K,4520,34462,44518,2023-07-22 00:00:00,Paid Off,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000699,254,CHHATA,JLG30K,33886,7322,4983,2018-05-27 00:00:00,Fully Paid,Monthly EMI,910020,CHHATA-910020
ACC000700,822,MAWANA,JLG35K,43809,9417,25562,2015-06-21 00:00:00,Paid Off,Monthly EMI,800018,MAWANA-800018
ACC000701,161,DURGAPUR,JLG30K,39308,41636,21414,2015-02-21 00:00:00,Paid Off,Monthly EMI,700013,DURGAPUR-700013
ACC000702,867,KURUKSHETRA,JLG35K,7398,39016,43715,2022-08-06 00:00:00,Fully Paid,Quarterly EMI,70364,KURUKSHETRA-70364
ACC000703,69,KAROND,JLG35K,10968,20515,37947,2023-06-03 00:00:00,Fully Paid,Quarterly EMI,1320004,KAROND-1320004
ACC000704,191,AGRA,JLG35K,33515,36313,27656,2019-07-02 00:00:00,Fully Paid,Quarterly EMI,140056,AGRA-140056
ACC000705,225,JALANDHAR,JLG29K,20132,40935,19109,2015-01-15 00:00:00,Default,Quarterly EMI,160051,JALANDHAR-160051
ACC000706,115,DHURI,JLG30K,7469,27906,40447,2021-01-03 00:00:00,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC000707,65,DURGAPUR,JLG30K,12885,5147,31713,2019-08-09 00:00:00,Paid Off,Quarterly EMI,700013,DURGAPUR-700013
ACC000708,413,SANGRUR,JLG45K,25145,23382,4294,2018-01-18 00:00:00,Paid Off,Quarterly EMI,110159,SANGRUR-110159
ACC000709,889,SANGRUR,JLG35K,40911,16818,39015,2015-05-11 00:00:00,Active,Monthly EMI,110159,SANGRUR-110159
ACC000710,185,ASANSOL,JLG39K,26241,7220,18391,2023-10-24 00:00:00,Paid Off,Quarterly EMI,690076,ASANSOL-690076
ACC000711,161,DHURI,JLG35K,49200,31444,28999,2018-07-26 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC000712,174,PATIALA,JLG35K,25836,30729,5829,2021-05-04 00:00:00,Fully Paid,Monthly EMI,100186,PATIALA-100186
ACC000713,76,Mangaldoi,JLG30K,39087,38246,31346,2020-07-16 00:00:00,Active,Monthly EMI,570241,Mangaldoi-570241
ACC000714,626,UJJAIN,JLG30K,41479,31732,19094,2022-01-08 00:00:00,Active,Quarterly EMI,1510002,UJJAIN-1510002
ACC000715,413,Bardhaman,JLG30K,11547,28244,39771,2021-11-23 00:00:00,Active,Monthly EMI,610198,Bardhaman-610198
ACC000716,435,MUKTSAR,JLG30K,37656,30298,26039,2021-06-30 00:00:00,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000717,396,PAOTA,JLG30K,17582,49719,37163,2021-11-08 00:00:00,Paid Off,Quarterly EMI,90149,PAOTA-90149
ACC000718,254,MUKTSAR,JLG35K,3072,47433,30829,2019-08-07 00:00:00,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
ACC000719,875,CUTTACK,JLG30K,34362,14643,37911,2018-11-07 00:00:00,Fully Paid,Monthly EMI,630081,CUTTACK-630081
ACC000720,483,SANGRUR,JLG30K,35102,10636,12540,2023-10-17 00:00:00,Active,Monthly EMI,110159,SANGRUR-110159
ACC000721,956,CUTTACK,JLG35K,15526,41336,43100,2023-02-07 00:00:00,Fully Paid,Monthly EMI,630081,CUTTACK-630081
ACC000722,53,Mathura,JLG30K,13241,39475,5790,2018-12-28 00:00:00,Default,Monthly EMI,910182,Mathura-910182
ACC000723,446,SANGRUR,JLG30K,38745,40650,3101,2021-05-18 00:00:00,Fully Paid,Monthly EMI,110159,SANGRUR-110159
ACC000724,166,BEHROR,JLG30K,40593,21294,15735,2023-03-21 00:00:00,Paid Off,Monthly EMI,30179,BEHROR-30179
ACC000725,97,CHHAPRA,JLG30K,20535,31123,32764,2016-08-27 00:00:00,Default,Quarterly EMI,380112,CHHAPRA-380112
ACC000726,807,Mathura,JLG30K,47561,12633,27668,2018-08-06 00:00:00,Active,Quarterly EMI,910182,Mathura-910182
ACC000727,307,DHURI,JLG30K,33430,34658,24046,2020-08-16 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC000728,17,JORHAT,JLG45K,26586,17583,11057,2022-04-16 00:00:00,Fully Paid,Monthly EMI,850152,JORHAT-850152
ACC000729,597,DHURI,JLG35K,13737,11495,34236,2015-09-02 00:00:00,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC000730,957,BILASPUR,JLG30K,37656,33302,35253,2022-12-29 00:00:00,Paid Off,Quarterly EMI,240005,BILASPUR-240005
ACC000731,125,JAMMU,JLG30K,36604,12747,32253,2019-06-11 00:00:00,Paid Off,Monthly EMI,720081,JAMMU-720081
ACC000732,443,BUXAR,JLG35K,36507,4309,10966,2022-06-22 00:00:00,Paid Off,Quarterly EMI,710002,BUXAR-710002
ACC000733,896,DHURI,JLG30K,7361,12688,31761,2023-08-25 00:00:00,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC000734,609,Mangaldoi,JLG30K,44078,37378,34714,2016-07-02 00:00:00,Fully Paid,Monthly EMI,570241,Mangaldoi-570241
ACC000735,469,SIVASAGAR,JLG30K,18969,22278,14039,2017-01-20 00:00:00,Active,Monthly EMI,880038,SIVASAGAR-880038
ACC000736,139,Mathura,JLG46K,38224,48815,33125,2020-10-31 00:00:00,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC000737,30,MAHASAMUND,JLG30K,7623,9909,12123,2016-05-04 00:00:00,Fully Paid,Quarterly EMI,250029,MAHASAMUND-250029
ACC000738,2,SANGRUR,JLG30K,15187,14105,36037,2018-08-16 00:00:00,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC000739,79,BEHROR,JLG30K,24891,46198,15541,2016-10-18 00:00:00,Paid Off,Monthly EMI,30179,BEHROR-30179
ACC000740,673,BEHROR,JLG30K,6618,16139,18870,2017-09-06 00:00:00,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC000741,108,AGRA,JLG35K,32824,32591,44367,2021-12-12 00:00:00,Paid Off,Quarterly EMI,140056,AGRA-140056
ACC000742,267,ASANSOL,JLG30K,24398,6425,3784,2020-03-20 00:00:00,Fully Paid,Quarterly EMI,690076,ASANSOL-690076
ACC000743,764,BEHROR,JLG30K,22383,23752,30221,2017-05-24 00:00:00,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC000744,760,MAWANA,JLG30K,38973,11386,3057,2021-03-16 00:00:00,Active,Quarterly EMI,800018,MAWANA-800018
ACC000745,27,DHURI,JLG30K,41141,35665,2354,2017-03-28 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC000746,683,DHURI,JLG30K,32432,15581,2009,2017-11-08 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC000747,580,DHURI,JLG44K,29866,15424,18113,2023-04-17 00:00:00,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC000748,773,Mathura,JLG44K,25514,45816,8922,2021-03-06 00:00:00,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC000749,380,Mathura,JLG30K,23231,20777,25093,2021-01-02 00:00:00,Active,Monthly EMI,910182,Mathura-910182
ACC000750,572,NIMAPADA,JLG35K,45794,44287,38531,2021-05-07 00:00:00,Default,Quarterly EMI,440052,NIMAPADA-440052
ACC000751,476,DURGAPUR,JLG30K,49833,45684,17541,2016-07-10 00:00:00,Paid Off,Quarterly EMI,700013,DURGAPUR-700013
ACC000752,105,PATIALA,JLG30K,3348,11999,14921,2022-10-21 00:00:00,Active,Quarterly EMI,100186,PATIALA-100186
ACC000753,271,BUXAR,JLG35K,14312,27122,9182,2015-03-10 00:00:00,Fully Paid,Monthly EMI,710002,BUXAR-710002
ACC000754,973,Mathura,JLG50K,28082,15499,13136,2023-12-03 00:00:00,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC000755,323,DIBRUGARH,JLG30K,11600,7766,5528,2015-10-28 00:00:00,Active,Quarterly EMI,1050013,DIBRUGARH-1050013
ACC000756,250,BULANDSHAHR,JLG30K,37989,42617,11456,2019-11-06 00:00:00,Paid Off,Monthly EMI,10068,BULANDSHAHR-10068
ACC000757,381,FATEHGARH SAHIB,JLG35K,34370,49870,35482,2019-09-23 00:00:00,Paid Off,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC000758,355,DHURI,JLG30K,19449,27974,25714,2019-09-13 00:00:00,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC000759,911,DHURI,JLG35K,28680,16537,32898,2019-07-08 00:00:00,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC000760,506,BEHROR,JLG50K,14156,31254,8957,2023-09-29 00:00:00,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC000761,465,HAPUR,JLG46K,15983,42259,35042,2023-12-01 00:00:00,Paid Off,Monthly EMI,210563,HAPUR-210563
ACC000762,670,MUKTSAR,JLG30K,40253,2316,22923,2019-02-23 00:00:00,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000763,466,BULANDSHAHR,JLG30K,7490,38275,12303,2015-11-18 00:00:00,Fully Paid,Quarterly EMI,10068,BULANDSHAHR-10068
ACC000764,958,MAWANA,JLG46K,23407,40571,33211,2023-07-12 00:00:00,Active,Quarterly EMI,800018,MAWANA-800018
ACC000765,641,PATIALA,JLG30K,11746,25622,4128,2023-10-21 00:00:00,Paid Off,Monthly EMI,100186,PATIALA-100186
ACC000766,947,DURGAPUR,JLG30K,8830,24585,9330,2019-10-27 00:00:00,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC000767,406,MUKTSAR,JLG29K,9200,24769,43536,2021-11-14 00:00:00,Active,Monthly EMI,1110166,MUKTSAR-1110166
ACC000768,695,MUKTSAR,JLG30K,13834,16957,18939,2020-05-28 00:00:00,Fully Paid,Monthly EMI,1110166,MUKTSAR-1110166
ACC000769,396,JALANDHAR,JLG30K,10350,46367,10315,2020-07-01 00:00:00,Default,Quarterly EMI,160051,JALANDHAR-160051
ACC000770,138,NIMAPADA,JLG46K,10774,34051,39651,2018-01-31 00:00:00,Fully Paid,Quarterly EMI,440052,NIMAPADA-440052
ACC000771,636,BEHROR,JLG30K,35980,2833,3163,2023-03-29 00:00:00,Active,Quarterly EMI,30179,BEHROR-30179
ACC000772,222,Mathura,JLG45K,11203,22867,23500,2018-01-14 00:00:00,Active,Monthly EMI,910182,Mathura-910182
ACC000773,557,TEZPUR,JLG30K,38599,28348,34473,2018-01-16 00:00:00,Paid Off,Monthly EMI,680026,TEZPUR-680026
ACC000774,567,DIBRUGARH,JLG30K,32618,48699,5300,2015-04-13 00:00:00,Paid Off,Monthly EMI,1050013,DIBRUGARH-1050013
ACC000775,72,SEHORE,JLG30K,26536,2013,9887,2023-12-15 00:00:00,Paid Off,Monthly EMI,1440051,SEHORE-1440051
ACC000776,333,HABRA,JLG46K,21883,17832,5798,2020-03-20 00:00:00,Default,Monthly EMI,650051,HABRA-650051
ACC000777,223,Mangaldoi,JLG45K,14397,7683,15004,2023-08-14 00:00:00,Fully Paid,Monthly EMI,570241,Mangaldoi-570241
ACC000778,52,SIRSA,JLG30K,7932,23142,40445,2018-09-04 00:00:00,Active,Quarterly EMI,730084,SIRSA-730084
ACC000779,979,JORHAT,JLG30K,3109,20644,43865,2018-11-12 00:00:00,Default,Quarterly EMI,850152,JORHAT-850152
ACC000780,654,SANGRUR,JLG30K,19325,48586,26941,2017-07-08 00:00:00,Default,Monthly EMI,110159,SANGRUR-110159
ACC000781,997,Mathura,JLG30K,5582,33634,41508,2016-09-01 00:00:00,Active,Quarterly EMI,910182,Mathura-910182
ACC000782,46,Mathura,JLG30K,45629,47017,28083,2023-06-17 00:00:00,Fully Paid,Quarterly EMI,910182,Mathura-910182
ACC000783,405,AGRA,JLG35K,16656,27592,43521,2023-06-03 00:00:00,Active,Monthly EMI,140056,AGRA-140056
ACC000784,605,DHURI,JLG29K,49422,30674,5283,2021-05-28 00:00:00,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC000785,547,Mangaldoi,JLG35K,17454,3958,19445,2016-12-21 00:00:00,Fully Paid,Quarterly EMI,570241,Mangaldoi-570241
ACC000786,497,DURGAPUR,JLG30K,48921,23416,7398,2018-04-15 00:00:00,Default,Monthly EMI,700013,DURGAPUR-700013
ACC000787,633,DHURI,JLG44K,15113,12656,21925,2023-06-22 00:00:00,Active,Monthly EMI,1030063,DHURI-1030063
ACC000788,698,SEHORE,JLG35K,11314,31788,27833,2019-09-27 00:00:00,Active,Monthly EMI,1440051,SEHORE-1440051
ACC000789,831,PALWAL,JLG35K,46883,9393,26588,2018-01-15 00:00:00,Fully Paid,Quarterly EMI,20242,PALWAL-20242
ACC000790,829,HABRA,JLG35K,46527,7447,8393,2016-11-16 00:00:00,Fully Paid,Monthly EMI,650051,HABRA-650051
ACC000791,118,DURGAPUR,JLG30K,36341,44130,37183,2017-05-20 00:00:00,Active,Monthly EMI,700013,DURGAPUR-700013
ACC000792,161,BEHROR,JLG30K,48776,20310,44513,2023-01-21 00:00:00,Default,Monthly EMI,30179,BEHROR-30179
ACC000793,367,FATEHGARH SAHIB,JLG50K,20093,3733,15912,2019-06-03 00:00:00,Active,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC000794,173,DURGAPUR,JLG30K,38423,36569,3692,2016-08-13 00:00:00,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC000795,12,Mathura,JLG35K,5389,2689,31100,2020-09-09 00:00:00,Fully Paid,Quarterly EMI,910182,Mathura-910182
ACC000796,880,BEHROR,JLG35K,27151,28750,40482,2015-04-27 00:00:00,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC000797,175,BEHROR,JLG30K,16235,47558,32168,2019-04-10 00:00:00,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC000798,529,SHAHDOL,JLG35K,10240,11118,40663,2015-09-18 00:00:00,Active,Quarterly EMI,1550006,SHAHDOL-1550006
ACC000799,128,FATEHGARH SAHIB,JLG30K,43152,31190,23127,2021-02-21 00:00:00,Active,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC000800,381,MAWANA,JLG30K,48852,13079,38727,2023-07-01 00:00:00,Paid Off,Quarterly EMI,800018,MAWANA-800018
ACC000801,526,PATIALA,JLG30K,47354,25344,12916,2023-02-08 00:00:00,Paid Off,Quarterly EMI,100186,PATIALA-100186
ACC000802,131,MUKTSAR,JLG35K,43312,44676,4627,2019-10-13 00:00:00,Active,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000803,546,FATEHGARH SAHIB,JLG40K,33128,4949,9330,2021-11-09 00:00:00,Fully Paid,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC000804,383,SEHORE,JLG50K,45774,25003,10725,2019-10-24 00:00:00,Fully Paid,Monthly EMI,1440051,SEHORE-1440051
ACC000805,109,Mangaldoi,JLG35K,49401,38791,17527,2022-04-10 00:00:00,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC000806,729,MAWANA,JLG35K,26134,32790,5243,2016-06-28 00:00:00,Default,Monthly EMI,800018,MAWANA-800018
ACC000807,485,DHURI,JLG35K,35412,29304,12616,2021-06-14 00:00:00,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC000808,476,FATEHGARH SAHIB,JLG30K,10687,23290,9743,2023-09-05 00:00:00,Paid Off,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC000809,840,MUKTSAR,JLG30K,46870,10576,41236,2015-01-29 00:00:00,Active,Monthly EMI,1110166,MUKTSAR-1110166
ACC000810,403,PANIPAT,JLG30K,13157,41385,21738,2018-04-21 00:00:00,Fully Paid,Quarterly EMI,60004,PANIPAT-60004
ACC000811,45,DHURI,JLG30K,41045,30043,24022,2023-02-11 00:00:00,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC000812,191,BEHROR,JLG35K,46653,44115,10825,2015-07-11 00:00:00,Active,Monthly EMI,30179,BEHROR-30179
ACC000813,21,KARNAL,JLG30K,37046,49372,22650,2022-02-18 00:00:00,Fully Paid,Quarterly EMI,50678,KARNAL-50678
